price_in_rp,address,facilities,bedrooms,bathrooms,land_size_m2,building_size_m2,carports,certificate,electricity,maid_bedrooms,maid_bathrooms,floors,year_built,property_condition,building_orientation,garages,furnishing
680000000.0,"Mustikajaya, Bekasi","tempat jemuran, taman, keamanan",2.0,1.0,72.0,36.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,,bagus,,0,unfurnished
680000000.0,"Mustikajaya, Bekasi","keamanan, taman",2.0,1.0,72.0,36.0,0,shm - sertifikat hak milik,1300 mah,0,0,1.0,,sudah renovasi,,1,unfurnished
1200000000.0,"Mustikajaya, Bekasi","keamanan, taman",3.0,2.0,165.0,90.0,0,shm - sertifikat hak milik,1300 mah,0,0,1.0,,sudah renovasi,,1,unfurnished
680000000.0,"Mustikajaya, Bekasi","keamanan, taman",2.0,1.0,72.0,36.0,0,shm - sertifikat hak milik,1300 mah,0,0,1.0,,sudah renovasi,,1,unfurnished
680000000.0,"Mustikajaya, Bekasi","keamanan, taman",2.0,1.0,72.0,36.0,0,shm - sertifikat hak milik,1300 mah,0,0,1.0,,sudah renovasi,,1,unfurnished
1200000000.0,"Mustikajaya, Bekasi","keamanan, taman",3.0,2.0,165.0,90.0,0,shm - sertifikat hak milik,1300 mah,0,0,1.0,,sudah renovasi,,1,unfurnished
680000000.0,"Mustikajaya, Bekasi","keamanan, taman",2.0,1.0,72.0,36.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,,sudah renovasi,,1,unfurnished
1200000000.0,"Mustikajaya, Bekasi","keamanan, taman",3.0,2.0,165.0,90.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,,sudah renovasi,,1,unfurnished
390000000.0,"Mustikajaya, Bekasi"," track lari, track lari,  ac,  taman,  masjid, cctv, jalur telepon,  keamanan, lapangan basket",2.0,1.0,60.0,36.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,bagus,selatan,1,unfurnished
455000000.0,"Mustikajaya, Bekasi","keamanan, taman",2.0,1.0,70.0,41.0,1,shm - sertifikat hak milik,2200 mah,0,0,1.0,2022.0,baru,barat,0,unfurnished
1010000000.0,"Mustikajaya, Bekasi","tempat jemuran, track lari,  akses parkir,  one gate system, masjid, keamanan,  taman,  tempat laundry,  playground, wastafel, jalur telepon",3.0,2.0,125.0,65.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,2022.0,baru,timur,0,unfurnished
690000000.0,"Mustikajaya, Bekasi","track lari,  one gate system,  kolam renang, keamanan, taman,  playground",2.0,1.0,96.0,48.0,1,shm - sertifikat hak milik,2200 mah,0,0,1.0,2022.0,baru,timur,0,unfurnished
988000000.0,"Mustikajaya, Bekasi","track lari,  cctv, taman, track lari,  masjid, cctv,  keamanan",3.0,2.0,72.0,60.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,2022.0,baru,timur,1,unfurnished
465000000.0,"Mustikajaya, Bekasi","keamanan, wastafel, taman",2.0,1.0,60.0,55.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2019.0,baru,timur,1,unfurnished
480000000.0,"Mustikajaya, Bekasi"," one gate system, akses parkir, taman, wastafel, cctv",2.0,2.0,60.0,55.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,2019.0,baru,utara,1,unfurnished
625000000.0,"Mustikajaya, Bekasi"," ac, keamanan, taman, ac, keamanan",2.0,1.0,72.0,48.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,,0,unfurnished
3000000000.0,"Mustikajaya, Bekasi","tempat jemuran,  ac,  track lari, lapangan bola, lapangan tenis, masjid,  lapangan voli,  taman, taman, wastafel, ac,  lapangan basket, keamanan,  track lari",4.0,4.0,210.0,310.0,1,shm - sertifikat hak milik,3300 mah,1,1,2.0,2015.0,bagus,timur,0,unfurnished
1180000000.0,"Jatisampurna, Bekasi"," jalur telepon,  track lari, track lari,  kolam renang,  taman, ac, taman, ac,  masjid, cctv, jalur telepon,  keamanan",3.0,2.0,84.0,77.0,0,shm - sertifikat hak milik,2200 mah,0,0,2.0,2021.0,bagus sekali,timur,0,unfurnished
1080000000.0,"Jatisampurna, Bekasi","keamanan, taman",2.0,2.0,105.0,90.0,0,shm - sertifikat hak milik,2200 mah,1,0,2.0,,,,1,unfurnished
1050000000.0,"Jatisampurna, Bekasi","lapangan tenis,  ac, masjid,  lapangan bulu tangkis,  cctv, kulkas, wastafel,  pemanas air, jalur telepon, tempat jemuran,  akses parkir,  one gate system, keamanan,  taman,  tempat laundry,  playground,  tempat gym, lapangan basket,  kitchen set,  track lari",2.0,1.0,90.0,70.0,1,shm - sertifikat hak milik,2200 mah,0,0,1.0,2007.0,bagus,barat,1,furnished
1080000000.0,"Jatisampurna, Bekasi","tempat jemuran, keamanan, keamanan, taman",2.0,2.0,105.0,90.0,1,shm - sertifikat hak milik,2200 mah,1,0,2.0,,bagus,,0,unfurnished
1150000000.0,"Jatisampurna, Bekasi","tempat jemuran, keamanan, taman",2.0,1.0,90.0,70.0,1,shm - sertifikat hak milik,2200 mah,0,0,1.0,,bagus,barat,0,unfurnished
1080000000.0,"Jatisampurna, Bekasi","keamanan, taman",2.0,2.0,105.0,90.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,,,timur,1,unfurnished
1080000000.0,"Jatisampurna, Bekasi","keamanan, taman",2.0,2.0,105.0,90.0,0,shm - sertifikat hak milik,2200 mah,1,0,2.0,,,,1,unfurnished
1150000000.0,"Jatisampurna, Bekasi","tempat jemuran, taman, keamanan",2.0,1.0,90.0,70.0,1,shm - sertifikat hak milik,2200 mah,0,0,1.0,,bagus,barat,0,unfurnished
1150000000.0,"Jatisampurna, Bekasi","keamanan, taman",2.0,1.0,90.0,70.0,1,shm - sertifikat hak milik,2200 mah,0,0,1.0,,bagus,barat,0,unfurnished
1150000000.0,"Jatisampurna, Bekasi","tempat jemuran, keamanan, taman",2.0,1.0,90.0,70.0,1,shm - sertifikat hak milik,2200 mah,0,0,1.0,,bagus,barat,0,unfurnished
1210000000.0,"Jatisampurna, Bekasi"," ac,  kolam renang,  taman,  cctv, track lari,  masjid, keamanan",3.0,3.0,84.0,77.0,1,shm - sertifikat hak milik,2200 mah,0,0,1.0,2022.0,baru,timur,0,unfurnished
1180000000.0,"Jatisampurna, Bekasi","tempat jemuran, track lari,  kolam renang,  taman, taman, wastafel, track lari, keamanan",3.0,3.0,84.0,77.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,2021.0,baru,barat,0,furnished
1150000000.0,"Jatisampurna, Bekasi","tempat jemuran, lapangan bulu tangkis, track lari,  one gate system,  ac, kitchen set, akses parkir, keamanan,  taman,  cctv,  playground, wastafel, jalur telepon",2.0,1.0,90.0,70.0,2,shm - sertifikat hak milik,2200 mah,0,0,1.0,2009.0,bagus,barat,0,furnished
1180000000.0,"Jatisampurna, Bekasi"," jalur telepon, tempat jemuran, track lari,  kolam renang,  taman, wastafel, track lari,  masjid, jalur telepon, keamanan",3.0,3.0,84.0,77.0,2,shm - sertifikat hak milik,1300 mah,0,0,2.0,,,timur,0,unfurnished
968000000.0,"Jatisampurna, Bekasi"," jalur telepon,  ac, ac, track lari, masjid, keamanan,  taman,  cctv, taman, track lari,  masjid, cctv, jalur telepon,  keamanan",2.0,1.0,89.0,52.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,barat,0,
1650000000.0,"Jatisampurna, Bekasi","tempat jemuran,  ac,  track lari, lapangan bola, lapangan bulu tangkis,  ac, kitchen set,  taman, taman, wastafel,  pemanas air,  masjid,  kolam ikan, jalur telepon,  keamanan,  track lari",4.0,3.0,165.0,180.0,2,shm - sertifikat hak milik,2200 mah,1,1,2.0,2015.0,sudah renovasi,,2,semi furnished
1180000000.0,"Jatisampurna, Bekasi","tempat jemuran,  track lari, track lari,  one gate system,  kolam renang, masjid, keamanan, kolam renang,  taman, taman,  playground, wastafel,  keamanan",3.0,3.0,84.0,77.0,2,shm - sertifikat hak milik,2200 mah,0,0,2.0,2019.0,baru,timur,0,unfurnished
720000000.0,"Jatisampurna, Bekasi","tempat jemuran, taman",2.0,1.0,80.0,55.0,1,shm - sertifikat hak milik,lainnya mah,0,0,1.0,2022.0,baru,utara,0,semi furnished
1300000000.0,"Jatisampurna, Bekasi","tempat jemuran,  track lari, lapangan bola,  ac, mesin cuci,  taman, pemanas air,  cctv, ac, lapangan voli,  tempat gym,  masjid, cctv,  keamanan,  track lari",4.0,3.0,84.0,105.0,2,shm - sertifikat hak milik,2200 mah,0,0,2.0,2022.0,baru,timur,1,
1190000000.0,"Jatisampurna, Bekasi"," jalur telepon, masjid, kitchen set,  cctv, wastafel, jalur telepon, tempat jemuran, lapangan bulu tangkis,  akses parkir,  one gate system, keamanan,  taman,  tempat laundry, taman,  playground,  masjid,  keamanan, tempat gym, track lari,  track lari",3.0,2.0,101.0,84.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,2022.0,baru,selatan,0,unfurnished
1180000000.0,"Jatisampurna, Bekasi"," jalur telepon,  ac, tempat jemuran, track lari,  ac, kitchen set, kolam renang,  taman,  cctv, wastafel,  pemanas air, track lari, jalur telepon,  keamanan",3.0,2.0,84.0,77.0,1,shm - sertifikat hak milik,2200 mah,1,1,2.0,2022.0,baru,timur,1,semi furnished
1300000000.0,"Jatisampurna, Bekasi"," track lari, track lari,  kolam renang, masjid, keamanan, kolam renang,  taman, taman,  masjid, keamanan",3.0,3.0,87.0,77.0,1,shm - sertifikat hak milik,2200 mah,0,0,2.0,2022.0,baru,,0,
600000000.0,"Jatisampurna, Bekasi","tempat jemuran,  one gate system,  ac, kitchen set, keamanan,  taman, taman, wastafel, jalur telepon",2.0,1.0,80.0,55.0,1,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,utara,1,semi furnished
500000000.0,"Jatisampurna, Bekasi","tempat jemuran, taman",2.0,1.0,70.0,45.0,0,shm - sertifikat hak milik,1300 mah,0,0,1.0,2022.0,baru,barat,0,unfurnished
1100000000.0,"Jatisampurna, Bekasi","masjid, keamanan,  taman, taman,  masjid, keamanan",3.0,3.0,82.0,72.0,0,shm - sertifikat hak milik,2200 mah,0,0,2.0,2022.0,baru,timur,0,
1280000000.0,"Jatiwarna, Bekasi"," ac, keamanan, kolam renang,  taman, taman, ac, cctv,  keamanan",3.0,3.0,92.0,130.0,1,shm - sertifikat hak milik,2200 mah,1,0,2.0,2018.0,bagus,selatan,1,unfurnished
3700000000.0,"Jatiwarna, Bekasi"," track lari, lapangan tenis,  ac, masjid, kitchen set,  cctv, wastafel, ac, jalur telepon, tempat jemuran,  akses parkir,  one gate system, keamanan,  taman,  tempat laundry,  playground,  tempat gym,  masjid,  keamanan, lapangan basket,  kolam renang,  track lari",3.0,4.0,216.0,300.0,3,shm - sertifikat hak milik,5500 mah,1,1,3.0,2012.0,sudah renovasi,barat daya,2,semi furnished
